Date,Time,EVN_level_m,Baro_level_m,EVN_compensated_m,EVN_temp_C
11/16/2020,5:30:00 AM,9.4985,9.19303,0.30547,8.473
11/16/2020,6:00:00 AM,9.4991,9.19418,0.30492,8.456
11/16/2020,6:30:00 AM,9.4983,9.19258,0.30572,8.45
11/16/2020,7:00:00 AM,9.4966,9.19074,0.30586,8.438
11/16/2020,7:30:00 AM,9.4941,9.1886,0.3055,8.44
11/16/2020,8:00:00 AM,9.495,9.18927,0.30573,8.436
11/16/2020,8:30:00 AM,9.4952,9.19003,0.30517,8.439
11/16/2020,9:00:00 AM,9.4955,9.19064,0.30486,8.461
11/16/2020,9:30:00 AM,9.4971,9.18919,0.30791,8.526
11/16/2020,10:00:00 AM,9.4973,9.1894,0.3079,8.582
11/16/2020,10:30:00 AM,9.4976,9.18675,0.31085,8.658
11/16/2020,11:00:00 AM,9.4986,9.1856,0.313,8.778
11/16/2020,11:30:00 AM,9.4979,9.18197,0.31593,8.872
11/16/2020,12:00:00 PM,9.4964,9.17767,0.31873,8.999
11/16/2020,12:30:00 PM,9.4894,9.16983,0.31957,9.066
11/16/2020,1:00:00 PM,9.4832,9.16363,0.31957,9.097
11/16/2020,1:30:00 PM,9.4778,9.1576,0.3202,9.129
11/16/2020,2:00:00 PM,9.473,9.15428,0.31872,9.127
11/16/2020,2:30:00 PM,9.4667,9.14682,0.31988,9.111
11/16/2020,3:00:00 PM,9.461,9.14031,0.32069,9.077
11/16/2020,3:30:00 PM,9.4556,9.13485,0.32075,9.042
11/16/2020,4:00:00 PM,9.4519,9.13115,0.32075,9.03
11/16/2020,4:30:00 PM,9.4488,9.1279,0.3209,9.009
11/16/2020,5:00:00 PM,9.4432,9.12292,0.32028,8.951
11/16/2020,5:30:00 PM,9.4391,9.1195,0.3196,8.897
11/16/2020,6:00:00 PM,9.4349,9.11525,0.31965,8.823
11/16/2020,6:30:00 PM,9.4269,9.11059,0.31631,8.768
11/16/2020,7:00:00 PM,9.4225,9.10629,0.31621,8.728
11/16/2020,7:30:00 PM,9.4195,9.10321,0.31629,8.696
11/16/2020,8:00:00 PM,9.4184,9.10093,0.31747,8.68
11/16/2020,8:30:00 PM,9.4155,9.0981,0.3174,8.665
11/16/2020,9:00:00 PM,9.4118,9.09437,0.31743,8.644
11/16/2020,9:30:00 PM,9.4095,9.09218,0.31732,8.622
11/16/2020,10:00:00 PM,9.4064,9.08977,0.31663,8.605
11/16/2020,10:30:00 PM,9.4025,9.08592,0.31658,8.62
11/16/2020,11:00:00 PM,9.3988,9.08046,0.31834,8.654
11/16/2020,11:30:00 PM,9.3953,9.07699,0.31831,8.676
11/17/2020,12:00:00 AM,9.3929,9.07461,0.31829,8.687
11/17/2020,12:30:00 AM,9.3889,9.07238,0.31652,8.7
11/17/2020,1:00:00 AM,9.388,9.06976,0.31824,8.715
11/17/2020,1:30:00 AM,9.3921,9.07487,0.31723,8.718
11/17/2020,2:00:00 AM,9.381,9.06344,0.31756,8.711
11/17/2020,2:30:00 AM,9.3745,9.05546,0.31904,8.699
11/17/2020,3:00:00 AM,9.3699,9.04871,0.32119,8.682
11/17/2020,3:30:00 AM,9.3641,9.05372,0.31038,8.658
11/17/2020,4:00:00 AM,9.3663,9.05228,0.31402,8.633
11/17/2020,4:30:00 AM,9.3662,9.05021,0.31599,8.625
11/17/2020,5:00:00 AM,9.361,9.04481,0.31619,8.632
11/17/2020,5:30:00 AM,9.3582,9.04052,0.31768,8.641
11/17/2020,6:00:00 AM,9.3556,9.04286,0.31274,8.642
11/17/2020,6:30:00 AM,9.3503,9.03726,0.31304,8.645
11/17/2020,7:00:00 AM,9.35,9.03628,0.31372,8.649
11/17/2020,7:30:00 AM,9.3504,9.03416,0.31624,8.634
11/17/2020,8:00:00 AM,9.3505,9.0367,0.3138,8.627
11/17/2020,8:30:00 AM,9.3516,9.03662,0.31498,8.628
11/17/2020,9:00:00 AM,9.3611,9.04731,0.31379,8.65
11/17/2020,9:30:00 AM,9.3652,9.05253,0.31267,8.652
11/17/2020,10:00:00 AM,9.3698,9.06044,0.30936,8.671
11/17/2020,10:30:00 AM,9.376,9.06417,0.31183,8.667
11/17/2020,11:00:00 AM,9.3754,9.06486,0.31054,8.682
11/17/2020,11:30:00 AM,9.3768,9.06656,0.31024,8.673
11/17/2020,12:00:00 PM,9.3761,9.0655,0.3106,8.643
11/17/2020,12:30:00 PM,9.3722,9.05767,0.31453,8.663
11/17/2020,1:00:00 PM,9.3719,9.05547,0.31643,8.763
11/17/2020,1:30:00 PM,9.3707,9.05343,0.31727,8.816
11/17/2020,2:00:00 PM,9.372,9.05477,0.31723,8.815
11/17/2020,2:30:00 PM,9.3726,9.05605,0.31655,8.788
11/17/2020,3:00:00 PM,9.3758,9.06289,0.31291,8.775
11/17/2020,3:30:00 PM,9.3785,9.06728,0.31122,8.756
11/17/2020,4:00:00 PM,9.3811,9.07005,0.31105,8.734
11/17/2020,4:30:00 PM,9.3821,9.07346,0.30864,8.73
11/17/2020,5:00:00 PM,9.3849,9.07733,0.30757,8.724
11/17/2020,5:30:00 PM,9.386,9.07659,0.30941,8.716
11/17/2020,6:00:00 PM,9.3839,9.07617,0.30773,8.702
11/17/2020,6:30:00 PM,9.3863,9.07848,0.30782,8.705
11/17/2020,7:00:00 PM,9.386,9.07725,0.30875,8.707
11/17/2020,7:30:00 PM,9.3857,9.07693,0.30877,8.701
11/17/2020,8:00:00 PM,9.3856,9.0781,0.3075,8.692
11/17/2020,8:30:00 PM,9.3856,9.07742,0.30818,8.686
11/17/2020,9:00:00 PM,9.3848,9.07457,0.31023,8.685
11/17/2020,9:30:00 PM,9.3842,9.0762,0.308,8.661
11/17/2020,10:00:00 PM,9.3856,9.07719,0.30841,8.646
11/17/2020,10:30:00 PM,9.385,9.07693,0.30807,8.648
11/17/2020,11:00:00 PM,9.385,9.07703,0.30797,8.66
11/17/2020,11:30:00 PM,9.3837,9.0749,0.3088,8.667
11/18/2020,12:00:00 AM,9.385,9.07626,0.30874,8.667
11/18/2020,12:30:00 AM,9.3857,9.07545,0.31025,8.666
11/18/2020,1:00:00 AM,9.3851,9.0755,0.3096,8.66
11/18/2020,1:30:00 AM,9.3838,9.07347,0.31033,8.649
11/18/2020,2:00:00 AM,9.3828,9.07281,0.30999,8.645
11/18/2020,2:30:00 AM,9.3817,9.07079,0.31091,8.642
11/18/2020,3:00:00 AM,9.3802,9.07013,0.31007,8.618
11/18/2020,3:30:00 AM,9.3783,9.06752,0.31078,8.605
11/18/2020,4:00:00 AM,9.3778,9.06572,0.31208,8.597
11/18/2020,4:30:00 AM,9.3753,9.06289,0.31241,8.619
11/18/2020,5:00:00 AM,9.3771,9.06399,0.31311,8.632
11/18/2020,5:30:00 AM,9.3738,9.06166,0.31214,8.625
11/18/2020,6:00:00 AM,9.3725,9.06063,0.31187,8.624
11/18/2020,6:30:00 AM,9.3694,9.05579,0.31361,8.592
11/18/2020,7:00:00 AM,9.3653,9.0526,0.3127,8.562
11/18/2020,7:30:00 AM,9.3648,9.05307,0.31173,8.538
11/18/2020,8:00:00 AM,9.3719,9.06405,0.30785,8.56
11/18/2020,8:30:00 AM,9.3819,9.07761,0.30429,8.598
11/18/2020,9:00:00 AM,9.3855,9.08214,0.30336,8.613
11/18/2020,9:30:00 AM,9.3875,9.08269,0.30481,8.612
11/18/2020,10:00:00 AM,9.3897,9.0854,0.3043,8.638
11/18/2020,10:30:00 AM,9.3906,9.08616,0.30444,8.684
11/18/2020,11:00:00 AM,9.3952,9.09031,0.30489,8.737
11/18/2020,11:30:00 AM,9.3966,9.09514,0.30146,8.765
11/18/2020,12:00:00 PM,9.402,9.09905,0.30295,8.762
11/18/2020,12:30:00 PM,9.404,9.10084,0.30316,8.772
11/18/2020,1:00:00 PM,9.4064,9.10409,0.30231,8.746
11/18/2020,1:30:00 PM,9.4093,9.10332,0.30598,8.77
11/18/2020,2:00:00 PM,9.4115,9.10562,0.30588,8.859
11/18/2020,2:30:00 PM,9.4144,9.1084,0.306,8.912
11/18/2020,3:00:00 PM,9.4164,9.10889,0.30751,8.952
11/18/2020,3:30:00 PM,9.4179,9.11427,0.30363,8.883
11/18/2020,4:00:00 PM,9.4191,9.11624,0.30286,8.803
11/18/2020,4:30:00 PM,9.4215,9.11822,0.30328,8.739
11/18/2020,5:00:00 PM,9.4262,9.12245,0.30375,8.709
11/18/2020,5:30:00 PM,9.429,9.1271,0.3019,8.685
11/18/2020,6:00:00 PM,9.4306,9.12949,0.30111,8.64
11/18/2020,6:30:00 PM,9.4351,9.13573,0.29937,8.568
11/18/2020,7:00:00 PM,9.437,9.13791,0.29909,8.503
11/18/2020,7:30:00 PM,9.4418,9.14097,0.30083,8.489
11/18/2020,8:00:00 PM,9.4464,9.14591,0.30049,8.518
11/18/2020,8:30:00 PM,9.45,9.14939,0.30061,8.527
11/18/2020,9:00:00 PM,9.453,9.15179,0.30121,8.543
11/18/2020,9:30:00 PM,9.4564,9.15679,0.29961,8.529
11/18/2020,10:00:00 PM,9.4597,9.16026,0.29944,8.517
11/18/2020,10:30:00 PM,9.4633,9.16511,0.29819,8.489
11/18/2020,11:00:00 PM,9.4671,9.16717,0.29993,8.447
11/18/2020,11:30:00 PM,9.47,9.16941,0.30059,8.462
11/19/2020,12:00:00 AM,9.4743,9.17255,0.30175,8.492
11/19/2020,12:30:00 AM,9.4784,9.17676,0.30164,8.519
11/19/2020,1:00:00 AM,9.4804,9.17766,0.30274,8.529
11/19/2020,1:30:00 AM,9.4828,9.18039,0.30241,8.525
11/19/2020,2:00:00 AM,9.4847,9.18223,0.30247,8.524
11/19/2020,2:30:00 AM,9.4884,9.18606,0.30234,8.523
11/19/2020,3:00:00 AM,9.4914,9.18998,0.30142,8.526
11/19/2020,3:30:00 AM,9.4952,9.19331,0.30189,8.526
11/19/2020,4:00:00 AM,9.4995,9.19773,0.30177,8.52
11/19/2020,4:30:00 AM,9.502,9.20027,0.30173,8.512
11/19/2020,5:00:00 AM,9.5055,9.20462,0.30088,8.499
11/19/2020,5:30:00 AM,9.5096,9.2104,0.2992,8.501
11/19/2020,6:00:00 AM,9.5134,9.21325,0.30015,8.512
11/19/2020,6:30:00 AM,9.5179,9.21797,0.29993,8.507
11/19/2020,7:00:00 AM,9.5209,9.22355,0.29735,8.442
11/19/2020,7:30:00 AM,9.5263,9.22982,0.29648,8.394
11/19/2020,8:00:00 AM,9.531,9.23375,0.29725,8.372
11/19/2020,8:30:00 AM,9.534,9.23707,0.29693,8.35
11/19/2020,9:00:00 AM,9.5402,9.24331,0.29689,8.339
11/19/2020,9:30:00 AM,9.545,9.24475,0.30025,8.37
11/19/2020,10:00:00 AM,9.5503,9.24912,0.30118,8.428
11/19/2020,10:30:00 AM,9.5554,9.25228,0.30312,8.502
11/19/2020,11:00:00 AM,9.5568,9.25206,0.30474,8.583
11/19/2020,11:30:00 AM,9.558,9.25209,0.30591,8.652
11/19/2020,12:00:00 PM,9.5598,9.25262,0.30718,8.722
11/19/2020,12:30:00 PM,9.5604,9.25128,0.30912,8.774
11/19/2020,1:00:00 PM,9.5584,9.24828,0.31012,8.805
11/19/2020,1:30:00 PM,9.5585,9.24748,0.31102,8.833
11/19/2020,2:00:00 PM,9.5577,9.24583,0.31187,8.826
11/19/2020,2:30:00 PM,9.557,9.24628,0.31072,8.807
11/19/2020,3:00:00 PM,9.5557,9.24262,0.31308,8.779
11/19/2020,3:30:00 PM,9.5537,9.24474,0.30896,8.742
11/19/2020,4:00:00 PM,9.5523,9.24287,0.30943,8.701
11/19/2020,4:30:00 PM,9.5523,9.24375,0.30855,8.64
11/19/2020,5:00:00 PM,9.5512,9.2422,0.309,8.593
11/19/2020,5:30:00 PM,9.5504,9.24272,0.30768,8.55
11/19/2020,6:00:00 PM,9.5502,9.24625,0.30395,8.494
11/19/2020,6:30:00 PM,9.5498,9.24964,0.30016,8.429
11/19/2020,7:00:00 PM,9.5526,9.2527,0.2999,8.387
11/19/2020,7:30:00 PM,9.5536,9.25479,0.29881,8.355
11/19/2020,8:00:00 PM,9.5553,9.25597,0.29933,8.332
11/19/2020,8:30:00 PM,9.5558,9.25695,0.29885,8.314
11/19/2020,9:00:00 PM,9.5584,9.26025,0.29815,8.29
11/19/2020,9:30:00 PM,9.5596,9.26179,0.29781,8.279
11/19/2020,10:00:00 PM,9.5628,9.26456,0.29824,8.253
11/19/2020,10:30:00 PM,9.5653,9.26738,0.29792,8.235
11/19/2020,11:00:00 PM,9.5661,9.26863,0.29747,8.225
11/19/2020,11:30:00 PM,9.5661,9.26721,0.29889,8.209
11/20/2020,12:00:00 AM,9.5681,9.2692,0.2989,8.198
11/20/2020,12:30:00 AM,9.5689,9.26963,0.29927,8.181
11/20/2020,1:00:00 AM,9.569,9.26962,0.29938,8.178
11/20/2020,1:30:00 AM,9.5695,9.27039,0.29911,8.167
11/20/2020,2:00:00 AM,9.569,9.26943,0.29957,8.16
11/20/2020,2:30:00 AM,9.5689,9.26942,0.29948,8.146
11/20/2020,3:00:00 AM,9.5692,9.27079,0.29841,8.126
11/20/2020,3:30:00 AM,9.5705,9.27341,0.29709,8.12
11/20/2020,4:00:00 AM,9.5719,9.27343,0.29847,8.124
11/20/2020,4:30:00 AM,9.5727,9.27368,0.29902,8.116
11/20/2020,5:00:00 AM,9.572,9.27296,0.29904,8.103
11/20/2020,5:30:00 AM,9.5728,9.27489,0.29791,8.088
11/20/2020,6:00:00 AM,9.5745,9.27629,0.29821,8.082
11/20/2020,6:30:00 AM,9.5741,9.27595,0.29815,8.073
11/20/2020,7:00:00 AM,9.5761,9.27866,0.29744,8.073
11/20/2020,7:30:00 AM,9.5782,9.2802,0.298,8.055
11/20/2020,8:00:00 AM,9.5788,9.28163,0.29717,8.039
11/20/2020,8:30:00 AM,9.5808,9.28328,0.29752,8.037
11/20/2020,9:00:00 AM,9.5832,9.28399,0.29921,8.065
11/20/2020,9:30:00 AM,9.5866,9.28638,0.30022,8.119
11/20/2020,10:00:00 AM,9.588,9.28607,0.30193,8.195
11/20/2020,10:30:00 AM,9.5891,9.28522,0.30388,8.285
11/20/2020,11:00:00 AM,9.591,9.28342,0.30758,8.377
11/20/2020,11:30:00 AM,9.5901,9.28106,0.30904,8.451
11/20/2020,12:00:00 PM,9.5887,9.27726,0.31144,8.521
11/20/2020,12:30:00 PM,9.5873,9.27328,0.31402,8.57
11/20/2020,1:00:00 PM,9.5832,9.26869,0.31451,8.618
11/20/2020,1:30:00 PM,9.5816,9.26393,0.31767,8.659
11/20/2020,2:00:00 PM,9.5774,9.26025,0.31715,8.686
11/20/2020,2:30:00 PM,9.5761,9.25842,0.31768,8.694
11/20/2020,3:00:00 PM,9.5743,9.25451,0.31979,8.675
11/20/2020,3:30:00 PM,9.5735,9.25785,0.31565,8.642
11/20/2020,4:00:00 PM,9.5711,9.25355,0.31755,8.601
11/20/2020,4:30:00 PM,9.5698,9.25266,0.31714,8.547
11/20/2020,5:00:00 PM,9.5682,9.25155,0.31665,8.51
11/20/2020,5:30:00 PM,9.5695,9.25612,0.31338,8.465
11/20/2020,6:00:00 PM,9.5686,9.25889,0.30971,8.396
11/20/2020,6:30:00 PM,9.5685,9.25971,0.30879,8.326
11/20/2020,7:00:00 PM,9.5693,9.26201,0.30729,8.284
11/20/2020,7:30:00 PM,9.569,9.26339,0.30561,8.259
11/20/2020,8:00:00 PM,9.5689,9.26296,0.30594,8.241
11/20/2020,8:30:00 PM,9.5691,9.26444,0.30466,8.224
11/20/2020,9:00:00 PM,9.5694,9.26546,0.30394,8.205
11/20/2020,9:30:00 PM,9.5705,9.26765,0.30285,8.203
11/20/2020,10:00:00 PM,9.5717,9.26779,0.30391,8.201
11/20/2020,10:30:00 PM,9.5725,9.26934,0.30316,8.196
11/20/2020,11:00:00 PM,9.5697,9.27206,0.29764,8.176
11/20/2020,11:30:00 PM,9.5699,9.27388,0.29602,8.164
11/21/2020,12:00:00 AM,9.5694,9.27322,0.29618,8.16
11/21/2020,12:30:00 AM,9.5702,9.27344,0.29676,8.146
11/21/2020,1:00:00 AM,9.5706,9.27449,0.29611,8.127
11/21/2020,1:30:00 AM,9.5707,9.27608,0.29462,8.109
11/21/2020,2:00:00 AM,9.5703,9.27501,0.29529,8.096
11/21/2020,2:30:00 AM,9.5678,9.27206,0.29574,8.096
11/21/2020,3:00:00 AM,9.5697,9.27526,0.29444,8.092
11/21/2020,3:30:00 AM,9.5707,9.27631,0.29439,8.073
11/21/2020,4:00:00 AM,9.5702,9.27643,0.29377,8.068
11/21/2020,4:30:00 AM,9.5686,9.27388,0.29472,8.064
11/21/2020,5:00:00 AM,9.5684,9.27335,0.29505,8.05
11/21/2020,5:30:00 AM,9.5696,9.27612,0.29348,8.043
11/21/2020,6:00:00 AM,9.5701,9.27702,0.29308,8.03
11/21/2020,6:30:00 AM,9.5714,9.27704,0.29436,8.031
11/21/2020,7:00:00 AM,9.5694,9.27574,0.29366,8.033
11/21/2020,7:30:00 AM,9.5709,9.2771,0.2938,8.021
11/21/2020,8:00:00 AM,9.5724,9.27985,0.29255,8.014
11/21/2020,8:30:00 AM,9.5735,9.28152,0.29198,8.01
11/21/2020,9:00:00 AM,9.5762,9.28364,0.29256,8.017
11/21/2020,9:30:00 AM,9.5785,9.28435,0.29415,8.083
11/21/2020,10:00:00 AM,9.5809,9.28456,0.29634,8.152
11/21/2020,10:30:00 AM,9.5821,9.28202,0.30008,8.244
11/21/2020,11:00:00 AM,9.5825,9.2794,0.3031,8.336
11/21/2020,11:30:00 AM,9.5831,9.27814,0.30496,8.422
11/21/2020,12:00:00 PM,9.5821,9.27478,0.30732,8.508
11/21/2020,12:30:00 PM,9.5802,9.2712,0.309,8.566
11/21/2020,1:00:00 PM,9.5782,9.26753,0.31067,8.618
11/21/2020,1:30:00 PM,9.5746,9.26177,0.31283,8.657
11/21/2020,2:00:00 PM,9.5717,9.25769,0.31401,8.692
11/21/2020,2:30:00 PM,9.5677,9.25447,0.31323,8.7
11/21/2020,3:00:00 PM,9.5636,9.24773,0.31587,8.677
11/21/2020,3:30:00 PM,9.5616,9.24836,0.31324,8.643
11/21/2020,4:00:00 PM,9.5561,9.24312,0.31298,8.608
11/21/2020,4:30:00 PM,9.5552,9.24156,0.31364,8.556
11/21/2020,5:00:00 PM,9.5529,9.24075,0.31215,8.514
11/21/2020,5:30:00 PM,9.5519,9.24149,0.31041,8.468
11/21/2020,6:00:00 PM,9.5504,9.2425,0.3079,8.389
11/21/2020,6:30:00 PM,9.5497,9.24305,0.30665,8.321
11/21/2020,7:00:00 PM,9.5486,9.24152,0.30708,8.288
11/21/2020,7:30:00 PM,9.5485,9.24225,0.30625,8.267
11/21/2020,8:00:00 PM,9.548,9.24109,0.30691,8.241
11/21/2020,8:30:00 PM,9.5458,9.23883,0.30697,8.237
11/21/2020,9:00:00 PM,9.5437,9.23657,0.30713,8.223
11/21/2020,9:30:00 PM,9.5446,9.23907,0.30553,8.217
11/21/2020,10:00:00 PM,9.542,9.23656,0.30544,8.201
11/21/2020,10:30:00 PM,9.5419,9.23645,0.30545,8.189
11/21/2020,11:00:00 PM,9.5418,9.23537,0.30643,8.189
11/21/2020,11:30:00 PM,9.5376,9.23187,0.30573,8.179
11/22/2020,12:00:00 AM,9.5375,9.23209,0.30541,8.163
11/22/2020,12:30:00 AM,9.536,9.23092,0.30508,8.145
11/22/2020,1:00:00 AM,9.5336,9.22787,0.30573,8.131
11/22/2020,1:30:00 AM,9.5296,9.2232,0.3064,8.138
11/22/2020,2:00:00 AM,9.5284,9.22171,0.30669,8.141
11/22/2020,2:30:00 AM,9.5258,9.21911,0.30669,8.125
11/22/2020,3:00:00 AM,9.5226,9.21751,0.30509,8.106
11/22/2020,3:30:00 AM,9.5204,9.21524,0.30516,8.09
11/22/2020,4:00:00 AM,9.5194,9.21487,0.30453,8.08
11/22/2020,4:30:00 AM,9.5165,9.21074,0.30576,8.063
11/22/2020,5:00:00 AM,9.5154,9.20882,0.30658,8.055
11/22/2020,5:30:00 AM,9.5108,9.2055,0.3053,8.056
11/22/2020,6:00:00 AM,9.5123,9.2074,0.3049,8.047
11/22/2020,6:30:00 AM,9.5093,9.20457,0.30473,8.043
11/22/2020,7:00:00 AM,9.5094,9.20523,0.30417,8.032
11/22/2020,7:30:00 AM,9.5085,9.20421,0.30429,8.02
11/22/2020,8:00:00 AM,9.5048,9.20039,0.30441,8.02
11/22/2020,8:30:00 AM,9.5035,9.19735,0.30615,8.015
11/22/2020,9:00:00 AM,9.4994,9.19251,0.30689,8.044
11/22/2020,9:30:00 AM,9.496,9.18971,0.30629,8.104
11/22/2020,10:00:00 AM,9.4958,9.18853,0.30727,8.191
11/22/2020,10:30:00 AM,9.4969,9.18699,0.30991,8.309
11/22/2020,11:00:00 AM,9.492,9.18032,0.31168,8.402
11/22/2020,11:30:00 AM,9.4904,9.17825,0.31215,8.508
11/22/2020,12:00:00 PM,9.4845,9.17467,0.30983,8.599
11/22/2020,12:30:00 PM,9.4765,9.16809,0.30841,8.612
11/22/2020,1:00:00 PM,9.4742,9.16605,0.30815,8.639
11/22/2020,1:30:00 PM,9.4724,9.16293,0.30947,8.69
11/22/2020,2:00:00 PM,9.4701,9.15991,0.31019,8.679
11/22/2020,2:30:00 PM,9.4712,9.16207,0.30913,8.664
11/22/2020,3:00:00 PM,9.4683,9.15958,0.30872,8.626
11/22/2020,3:30:00 PM,9.4669,9.15866,0.30824,8.584
11/22/2020,4:00:00 PM,9.4621,9.1525,0.3096,8.541
11/22/2020,4:30:00 PM,9.4595,9.14897,0.31053,8.515
11/22/2020,5:00:00 PM,9.4548,9.14884,0.30596,8.51
11/22/2020,5:30:00 PM,9.4553,9.14807,0.30723,8.494
11/22/2020,6:00:00 PM,9.4529,9.14546,0.30744,8.459
11/22/2020,6:30:00 PM,9.4519,9.14548,0.30642,8.415
11/22/2020,7:00:00 PM,9.4522,9.14734,0.30486,8.357
11/22/2020,7:30:00 PM,9.4522,9.14716,0.30504,8.307
11/22/2020,8:00:00 PM,9.4533,9.1492,0.3041,8.292
11/22/2020,8:30:00 PM,9.4544,9.1494,0.305,8.266
11/22/2020,9:00:00 PM,9.4554,9.1493,0.3061,8.28
11/22/2020,9:30:00 PM,9.4588,9.15138,0.30742,8.286
11/22/2020,10:00:00 PM,9.4588,9.1511,0.3077,8.314
11/22/2020,10:30:00 PM,9.4588,9.15077,0.30803,8.331
11/22/2020,11:00:00 PM,9.4599,9.15181,0.30809,8.362
11/22/2020,11:30:00 PM,9.4603,9.15529,0.30501,8.385
11/23/2020,12:00:00 AM,9.4603,9.15601,0.30429,8.344
11/23/2020,12:30:00 AM,9.4589,9.15453,0.30437,8.339
11/23/2020,1:00:00 AM,9.4571,9.15209,0.30501,8.35
11/23/2020,1:30:00 AM,9.4589,9.15247,0.30643,8.375
11/23/2020,2:00:00 AM,9.4605,9.15552,0.30498,8.386
11/23/2020,2:30:00 AM,9.4599,9.1541,0.3058,8.391
11/23/2020,3:00:00 AM,9.4608,9.15548,0.30532,8.38
11/23/2020,3:30:00 AM,9.4607,9.15504,0.30566,8.379
11/23/2020,4:00:00 AM,9.464,9.16058,0.30342,8.371
11/23/2020,4:30:00 AM,9.4645,9.15942,0.30508,8.367
11/23/2020,5:00:00 AM,9.4631,9.15852,0.30458,8.364
11/23/2020,5:30:00 AM,9.4659,9.1625,0.3034,8.361
11/23/2020,6:00:00 AM,9.4668,9.16314,0.30366,8.35
11/23/2020,6:30:00 AM,9.4637,9.16062,0.30308,8.327
11/23/2020,7:00:00 AM,9.4651,9.16358,0.30152,8.291
11/23/2020,7:30:00 AM,9.4669,9.16585,0.30105,8.277
11/23/2020,8:00:00 AM,9.4682,9.167,0.3012,8.286
11/23/2020,8:30:00 AM,9.4703,9.16877,0.30153,8.29
11/23/2020,9:00:00 AM,9.4751,9.17382,0.30128,8.329
11/23/2020,9:30:00 AM,9.4768,9.17588,0.30092,8.379
11/23/2020,10:00:00 AM,9.4773,9.17478,0.30252,8.407
11/23/2020,10:30:00 AM,9.4804,9.17813,0.30227,8.455
11/23/2020,11:00:00 AM,9.4831,9.1789,0.3042,8.524
11/23/2020,11:30:00 AM,9.4843,9.17894,0.30536,8.602
11/23/2020,12:00:00 PM,9.4844,9.17599,0.30841,8.669
11/23/2020,12:30:00 PM,9.4838,9.1746,0.3092,8.716
11/23/2020,1:00:00 PM,9.483,9.17212,0.31088,8.776
11/23/2020,1:30:00 PM,9.482,9.1702,0.3118,8.814
11/23/2020,2:00:00 PM,9.483,9.1694,0.3136,8.846
11/23/2020,2:30:00 PM,9.4815,9.1685,0.313,8.867
11/23/2020,3:00:00 PM,9.4817,9.16862,0.31308,8.856
11/23/2020,3:30:00 PM,9.4806,9.16677,0.31383,8.824
11/23/2020,4:00:00 PM,9.4814,9.16795,0.31345,8.822
11/23/2020,4:30:00 PM,9.4815,9.17098,0.31052,8.787
11/23/2020,5:00:00 PM,9.483,9.17351,0.30949,8.743
11/23/2020,5:30:00 PM,9.4841,9.1768,0.3073,8.685
11/23/2020,6:00:00 PM,9.486,9.18184,0.30416,8.648
11/23/2020,6:30:00 PM,9.4869,9.18554,0.30136,8.627
11/23/2020,7:00:00 PM,9.4878,9.18554,0.30226,8.587
11/23/2020,7:30:00 PM,9.4858,9.18646,0.29934,8.518
11/23/2020,8:00:00 PM,9.4881,9.18992,0.29818,8.457
11/23/2020,8:30:00 PM,9.4905,9.19405,0.29645,8.427
11/23/2020,9:00:00 PM,9.4912,9.19409,0.29711,8.426
11/23/2020,9:30:00 PM,9.492,9.19616,0.29584,8.427
11/23/2020,10:00:00 PM,9.4951,9.19853,0.29657,8.408
11/23/2020,10:30:00 PM,9.4959,9.20113,0.29477,8.371
11/23/2020,11:00:00 PM,9.4972,9.20268,0.29452,8.339
11/23/2020,11:30:00 PM,9.4971,9.20264,0.29446,8.314
11/24/2020,12:00:00 AM,9.4989,9.20452,0.29438,8.289
11/24/2020,12:30:00 AM,9.4997,9.20539,0.29431,8.279
11/24/2020,1:00:00 AM,9.5021,9.20646,0.29564,8.276
11/24/2020,1:30:00 AM,9.5027,9.20611,0.29659,8.273
11/24/2020,2:00:00 AM,9.503,9.20565,0.29735,8.272
11/24/2020,2:30:00 AM,9.502,9.20563,0.29637,8.261
11/24/2020,3:00:00 AM,9.5027,9.20598,0.29672,8.244
11/24/2020,3:30:00 AM,9.5062,9.21091,0.29529,8.239
11/24/2020,4:00:00 AM,9.507,9.21133,0.29567,8.232
11/24/2020,4:30:00 AM,9.5069,9.21151,0.29539,8.235
11/24/2020,5:00:00 AM,9.5084,9.21291,0.29549,8.22
11/24/2020,5:30:00 AM,9.5074,9.21238,0.29502,8.214
11/24/2020,6:00:00 AM,9.509,9.21437,0.29463,8.197
11/24/2020,6:30:00 AM,9.5102,9.21518,0.29502,8.188
11/24/2020,7:00:00 AM,9.5093,9.21285,0.29645,8.187
11/24/2020,7:30:00 AM,9.5087,9.21215,0.29655,8.188
11/24/2020,8:00:00 AM,9.5092,9.21341,0.29579,8.175
11/24/2020,8:30:00 AM,9.5106,9.21557,0.29503,8.16
11/24/2020,9:00:00 AM,9.513,9.21826,0.29474,8.161
11/24/2020,9:30:00 AM,9.5155,9.21752,0.29798,8.188
11/24/2020,10:00:00 AM,9.5141,9.21325,0.30085,8.278
11/24/2020,10:30:00 AM,9.5163,9.21451,0.30179,8.336
11/24/2020,11:00:00 AM,9.5149,9.21114,0.30376,8.392
11/24/2020,11:30:00 AM,9.5182,9.2108,0.3074,8.499
11/24/2020,12:00:00 PM,9.5131,9.20371,0.30939,8.581
11/24/2020,12:30:00 PM,9.5119,9.20073,0.31117,8.639
11/24/2020,1:00:00 PM,9.5062,9.19432,0.31188,8.689
